,label,lentitle,wctitle,punctitle,digittitle,capitaltitle,startitle,uppertitle3,uppertitle4,r_e,r_h,r_m,f_e,f_h,f_m
5124,0,63,9,3,63,55,0,0,0,0,1,2,0,0,4
5125,0,135,25,3,135,113,0,0,0,1,0,3,9,3,3
5126,1,140,19,5,140,132,0,0,0,4,2,2,2,1,0
5127,1,29,6,2,29,27,0,0,0,0,1,2,1,0,0
5128,1,46,8,0,46,44,0,0,0,1,1,2,1,0,0
5129,1,31,5,0,31,29,0,0,0,0,0,0,1,0,1
5130,0,98,15,7,98,77,0,0,0,1,0,0,2,0,5
5131,1,25,4,0,25,22,0,0,0,0,0,0,2,0,0
5132,1,56,10,0,56,54,0,0,0,1,2,3,0,0,1
5133,1,82,15,5,82,74,0,0,0,3,1,1,2,1,2
5134,0,61,10,2,61,51,0,0,0,1,1,1,2,0,1
5135,0,93,16,5,93,72,0,0,0,0,0,1,4,1,4
5136,1,76,13,2,76,64,0,0,0,1,0,5,2,0,1
5137,0,59,10,2,59,50,0,0,0,0,1,0,2,0,5
5138,0,68,10,1,68,59,0,0,0,1,0,2,0,0,6
5139,1,28,5,0,28,27,0,0,0,0,0,0,0,0,3
5140,0,36,7,3,36,31,0,0,0,0,0,1,1,0,3
5141,0,89,17,1,89,74,0,0,0,1,1,2,3,2,5
5142,1,73,12,3,73,64,0,0,0,2,0,3,2,0,2
5143,1,41,8,1,41,37,0,0,0,4,0,0,1,0,1
5144,1,140,25,3,140,135,0,0,0,3,1,3,5,0,8
5145,0,65,12,0,64,62,0,0,0,0,0,1,1,1,2
5146,0,62,10,0,55,46,0,1,1,1,1,1,3,0,2
5147,0,27,6,1,27,26,0,0,0,0,0,0,3,0,2
5148,1,66,10,4,66,64,0,0,0,1,0,3,1,0,0
5149,1,62,13,1,58,52,0,0,0,1,0,3,4,0,3
5150,1,61,10,4,58,52,0,0,0,1,0,1,0,0,2
5151,1,40,8,1,40,38,0,0,0,0,2,2,0,0,1
5152,1,61,11,0,61,53,0,0,0,0,2,1,2,2,2
5153,0,53,9,1,53,48,0,0,0,0,1,0,1,0,3
5154,1,59,10,4,59,47,0,1,1,0,1,5,1,0,1
5155,1,104,19,2,104,102,0,0,0,2,0,1,4,2,1
5156,1,48,9,1,48,45,0,0,0,3,0,0,3,0,0
5157,0,107,18,1,107,78,0,1,0,1,1,3,1,2,6
5158,0,88,15,2,88,75,0,0,0,1,1,1,4,3,2
5159,1,74,12,1,74,64,0,0,0,2,2,4,1,0,1
5160,1,45,10,1,45,44,0,0,0,0,0,3,2,1,1
5161,1,72,13,3,72,67,0,0,0,2,1,7,0,0,0
5162,0,60,11,1,60,56,0,0,0,0,1,2,1,0,1
5163,1,27,4,1,27,25,0,0,0,0,0,2,0,0,0
5164,0,77,14,2,77,72,0,0,0,0,0,3,3,1,3
5165,1,54,9,3,54,52,0,0,0,0,2,3,2,0,1
5166,1,48,10,0,44,40,0,0,0,5,0,1,2,0,1
5167,1,89,15,4,86,86,0,0,0,0,5,1,0,3,1
5168,1,70,13,3,70,67,0,0,0,3,0,1,2,0,2
5169,1,43,7,2,43,34,0,1,1,2,0,1,0,0,1
5170,1,68,13,1,68,65,0,0,0,1,0,6,2,0,2
5171,1,65,12,1,65,62,0,0,0,4,1,2,3,0,0
5172,1,48,11,0,48,44,0,0,0,3,1,0,2,0,1
5173,0,75,14,1,74,56,0,0,0,1,0,3,2,1,3
5174,0,120,23,0,120,115,0,0,0,0,1,2,4,1,11
5175,1,91,16,1,91,86,0,0,0,3,1,5,2,0,1
5176,1,37,7,3,37,34,0,0,0,2,1,2,0,0,0
5177,1,38,8,0,38,32,0,0,0,2,1,0,1,0,3
5178,0,44,10,2,44,43,0,0,0,0,0,2,1,2,2
5179,1,62,12,0,62,54,0,0,0,4,0,2,2,0,2
5180,1,50,10,1,50,41,0,0,0,6,0,2,0,0,1
5181,1,50,9,2,50,47,0,0,0,1,1,3,0,0,2
5182,1,56,9,3,56,54,0,0,0,1,1,6,0,0,0
5183,1,49,9,0,49,43,0,1,0,1,4,3,0,0,0
5184,0,69,10,3,69,49,0,0,0,0,1,4,0,0,1
5185,1,74,15,3,74,62,0,1,0,6,3,2,2,0,0
5186,1,42,7,1,42,36,0,0,0,1,0,0,2,0,2
5187,1,70,12,0,70,67,0,0,0,3,1,3,1,0,0
5188,1,48,9,0,48,45,0,0,0,0,1,1,1,0,3
5189,0,127,21,5,127,120,0,0,0,1,1,2,8,0,5
5190,1,56,10,4,56,50,0,0,0,0,3,2,4,0,0
5191,0,54,10,1,54,47,0,0,0,1,0,0,4,0,1
5192,1,45,7,3,44,43,0,0,0,2,2,1,1,0,0
5193,0,36,7,1,36,30,0,0,0,1,0,0,0,0,4
5194,1,55,10,0,55,49,0,0,0,0,2,2,1,1,1
5195,0,86,17,2,86,66,0,0,0,4,1,4,2,1,2
5196,1,54,9,2,54,50,0,0,0,3,1,1,2,0,0
5197,0,48,8,0,48,38,0,0,0,1,0,1,1,0,4
5198,0,75,12,2,75,64,0,0,0,1,0,2,1,0,5
5199,1,48,8,0,48,41,0,0,0,0,0,3,0,1,2
5200,1,76,14,0,76,73,0,0,0,2,1,1,3,1,3
5201,1,57,11,2,56,53,0,0,0,2,1,5,2,0,0
5202,0,58,8,3,58,51,0,0,0,0,1,1,3,0,0
5203,0,49,9,5,49,47,0,0,0,1,0,2,1,0,3
5204,1,75,12,1,75,70,0,0,0,3,4,2,1,0,0
5205,0,56,13,6,54,52,0,0,0,0,0,1,4,0,3
5206,1,69,12,4,69,66,0,0,0,3,1,4,2,0,1
5207,0,102,16,1,102,89,0,0,0,0,0,1,4,0,7
5208,1,73,12,4,73,71,0,0,0,1,0,4,0,2,1
5209,1,85,15,1,85,81,0,0,0,5,1,3,1,1,2
5210,0,68,11,3,66,65,0,0,0,0,0,1,1,0,4
5211,0,112,22,3,112,91,0,0,0,1,0,3,4,1,6
5212,1,61,11,1,61,59,0,0,0,0,0,4,3,0,1
5213,0,55,11,1,55,49,0,0,0,0,0,0,4,1,4
5214,1,56,8,0,52,50,0,0,0,2,1,2,1,0,0
5215,0,33,8,1,28,33,1,0,0,0,0,0,2,1,4
5216,0,59,9,0,59,58,0,0,0,0,0,1,1,0,2
5217,0,93,19,5,93,71,0,0,0,0,1,2,2,1,6
5218,1,61,10,1,58,53,0,0,0,0,1,5,1,0,1
5219,0,76,13,5,76,74,0,0,0,0,1,2,3,1,2
5220,0,31,7,0,31,26,0,0,0,0,0,3,2,0,0
5221,0,56,11,2,54,48,0,0,0,0,0,1,2,1,3
5222,0,48,9,2,48,41,0,0,0,0,0,1,3,1,1
5223,1,79,12,1,79,78,0,0,0,0,1,4,1,1,0
5224,0,100,15,2,100,99,0,0,0,0,1,0,3,0,6
5225,0,36,6,0,36,31,0,0,0,1,0,0,0,0,2
5226,0,60,10,1,60,50,0,0,0,0,0,2,3,0,2
5227,0,50,9,1,50,49,0,0,0,2,0,0,0,1,4
5228,0,41,7,1,41,35,0,0,0,0,0,1,1,0,1
5229,0,77,11,1,77,67,0,0,0,0,0,1,3,1,5
5230,1,64,10,3,64,61,0,1,0,0,0,4,0,1,1
5231,1,30,5,1,29,29,0,0,0,2,1,0,0,0,1
5232,1,31,8,2,27,27,0,0,0,0,2,2,2,0,1
5233,0,101,16,3,101,96,0,0,0,0,1,1,2,2,4
5234,1,54,10,0,54,45,0,0,0,3,0,4,1,0,0
5235,0,60,11,2,60,50,0,0,0,0,0,2,2,1,3
5236,0,42,8,1,42,37,0,0,0,0,1,1,2,0,2
5237,1,43,8,1,43,40,0,0,0,2,1,1,0,1,1
5238,1,46,10,0,46,44,0,0,0,1,1,3,3,0,0
5239,0,48,10,1,48,9,0,1,1,0,1,0,2,1,4
5240,0,141,27,2,141,113,0,0,0,4,1,1,5,3,9
5241,0,84,14,2,84,80,0,0,0,0,0,0,5,2,3
5242,0,31,6,0,31,28,0,0,0,0,0,0,2,0,2
5243,1,80,12,3,80,78,0,0,0,1,2,4,1,0,2
5244,0,58,10,2,58,49,0,0,0,0,0,1,0,1,5
5245,1,53,8,2,53,52,0,0,0,0,2,1,0,0,1
5246,1,38,8,0,38,32,0,0,0,0,1,3,2,0,0
5247,1,62,10,2,62,58,0,0,0,4,0,3,1,0,0
5248,1,75,14,2,69,73,0,0,0,1,2,3,1,1,2
5249,0,68,11,1,68,55,0,1,0,0,0,0,1,0,4
5250,1,71,13,0,71,65,0,0,0,0,2,6,1,0,1
5251,1,49,8,0,49,45,0,0,0,0,0,1,1,0,1
5252,0,56,10,2,56,48,0,0,0,0,0,1,2,1,3
5253,0,80,14,0,80,63,0,1,1,1,0,2,3,1,4
5254,0,81,14,0,81,71,0,0,0,0,1,1,3,0,4
5255,1,104,20,1,104,98,0,0,0,6,0,5,6,1,0
5256,1,45,7,2,45,40,0,0,0,3,0,1,1,0,0
5257,1,79,14,1,75,77,0,0,0,2,3,0,2,1,2
5258,1,30,6,2,30,26,0,0,0,1,0,2,0,0,0
5259,1,71,11,1,71,68,0,0,0,3,0,2,1,1,1
5260,0,172,31,2,166,146,0,0,0,1,0,7,9,1,10
5261,0,103,17,1,103,101,0,0,0,1,1,1,3,0,5
5262,0,34,6,3,34,7,0,1,1,0,0,1,1,0,2
5263,0,50,9,0,50,42,0,0,0,0,1,0,1,1,4
5264,1,78,13,1,78,75,0,0,0,0,0,3,3,1,3
5265,0,112,17,1,112,92,0,0,0,0,1,1,4,1,7
5266,1,54,11,0,54,50,0,0,0,0,1,2,2,1,3
5267,0,56,12,2,56,45,0,0,0,1,0,2,5,0,1
5268,1,93,15,5,93,88,0,0,0,3,2,4,0,1,1
5269,1,45,8,2,45,40,0,0,0,1,1,1,0,1,0
5270,0,59,10,1,59,48,0,0,0,0,1,0,1,1,1
5271,1,64,13,0,64,60,0,0,0,3,0,3,3,0,2
5272,0,101,20,4,96,84,0,0,0,1,1,2,5,4,6
5273,0,116,21,6,116,91,0,0,0,1,2,2,4,1,8
5274,1,57,10,1,57,54,0,0,0,2,0,1,2,0,1
5275,1,47,8,1,43,40,0,0,0,1,1,2,0,0,2
5276,1,40,7,1,40,35,0,0,0,2,0,1,1,0,0
5277,0,35,8,2,35,28,0,0,0,0,2,0,2,1,0
5278,1,73,12,4,73,66,0,0,0,4,1,6,0,0,0
5279,1,73,13,2,73,72,0,0,0,3,0,4,3,0,0
5280,0,102,16,5,102,91,0,0,0,2,0,0,4,0,8
5281,1,89,17,2,89,86,0,0,0,1,0,4,1,3,4
5282,0,43,8,0,42,37,0,0,0,0,0,0,1,0,6
5283,0,121,20,5,121,102,0,0,0,0,1,3,3,4,3
5284,1,67,10,6,67,64,0,0,0,1,0,5,2,0,0
5285,0,49,8,1,49,43,0,0,0,0,0,0,2,0,3
5286,1,52,9,0,52,50,0,0,0,1,1,4,0,0,1
5287,0,51,10,1,51,42,0,0,0,0,0,2,2,1,4
5288,1,44,9,2,44,42,0,0,0,1,1,2,2,1,0
5289,1,64,11,0,64,54,0,0,0,2,0,3,2,1,1
5290,1,56,10,0,56,52,0,0,0,2,1,2,2,0,1
5291,1,52,8,1,52,49,0,0,0,4,0,2,1,0,0
5292,1,73,13,1,73,61,0,0,0,2,0,1,2,2,1
5293,1,59,11,2,59,57,0,0,0,2,1,3,3,1,0
5294,0,43,8,2,43,37,0,0,0,2,0,1,2,1,1
5295,1,66,12,0,66,61,0,0,0,2,0,5,1,0,1
5296,1,83,17,4,82,78,0,0,0,2,1,3,6,0,1
5297,1,53,8,1,53,52,0,0,0,2,1,2,0,0,0
5298,1,52,8,5,52,49,0,0,0,3,0,0,1,1,0
5299,1,37,8,0,37,35,0,0,0,3,0,1,0,0,2
5300,1,38,7,1,37,36,0,0,0,0,2,3,1,0,0
5301,0,37,7,0,37,31,0,0,0,1,0,1,1,0,2
5302,1,35,6,0,35,31,0,0,0,1,0,2,0,0,1
5303,0,54,10,1,54,46,0,0,0,1,0,1,1,1,4
5304,0,71,11,1,71,63,0,0,0,2,0,0,4,0,3
5305,1,51,11,1,51,46,0,0,0,3,0,2,3,0,1
5306,0,51,10,2,51,43,0,0,0,0,0,1,3,0,5
5307,0,117,21,2,117,96,0,0,0,2,1,2,3,0,9
5308,1,37,6,1,37,35,0,0,0,0,0,1,1,0,0
5309,1,86,17,1,86,82,0,0,0,4,0,3,3,2,0
5310,1,63,12,1,63,61,0,0,0,2,1,4,1,1,1
5311,1,80,17,1,76,65,0,0,0,4,0,5,2,1,1
5312,1,56,10,0,53,48,0,0,0,0,1,3,2,0,0
5313,0,61,14,3,60,49,0,0,0,0,0,0,5,0,6
5314,0,48,9,2,48,46,0,0,0,0,0,0,1,0,3
5315,0,50,10,1,50,38,0,1,1,0,0,2,3,1,2
5316,1,82,15,1,82,79,0,0,0,2,1,2,4,1,2
5317,0,80,14,2,80,67,0,0,0,1,0,1,3,1,4
5318,0,21,4,0,21,18,0,0,0,1,0,0,1,0,0
5319,1,56,12,0,56,45,0,0,0,3,2,1,2,0,1
5320,0,74,17,3,74,66,0,0,0,2,2,1,4,3,2
5321,1,74,14,3,73,71,0,0,0,0,1,8,0,1,2
5322,1,55,11,0,55,54,0,0,0,1,0,3,1,0,2
5323,1,80,12,2,80,69,0,0,0,1,1,2,1,0,2
5324,1,45,9,2,45,41,0,0,0,1,1,2,0,1,1
5325,0,113,16,1,113,104,0,0,0,2,0,1,5,1,3
5326,0,50,9,2,50,43,0,0,0,0,0,0,2,1,4
5327,1,76,11,2,76,74,0,0,0,3,0,1,1,0,4
5328,1,86,12,2,86,83,0,0,0,2,1,2,2,1,0
5329,0,41,8,0,41,37,0,0,0,0,0,0,2,2,1
5330,0,63,9,0,63,53,0,1,1,0,0,1,2,1,1
5331,1,72,12,1,72,66,0,1,1,0,3,4,1,0,1
5332,1,56,10,0,56,48,0,0,0,1,1,3,2,0,0
5333,0,10,4,0,10,7,0,0,0,0,0,1,1,0,0
5334,1,59,9,1,59,49,0,0,0,1,2,1,0,0,2
5335,0,69,13,0,68,58,0,0,0,0,0,1,3,0,5
5336,1,52,9,1,50,45,0,0,0,1,1,3,1,1,0
5337,1,58,10,0,58,52,0,0,0,1,2,3,1,0,0
5338,1,44,7,2,44,37,0,1,0,2,1,1,0,1,0
5339,0,31,6,0,31,26,0,1,1,0,2,0,0,1,0
5340,1,50,10,1,50,47,0,0,0,3,1,1,0,0,3
5341,0,47,8,3,47,47,1,0,0,0,0,1,3,0,1
5342,1,57,10,2,57,55,0,0,0,2,1,2,2,0,1
5343,0,93,13,2,93,77,0,0,0,2,0,1,2,0,4
5344,0,37,7,0,37,31,0,0,0,0,0,2,3,0,1
5345,1,72,12,2,72,61,0,0,0,4,1,1,2,0,3
5346,0,103,16,5,101,86,0,1,1,2,1,2,1,2,5
5347,1,97,19,8,95,93,0,0,0,2,4,6,1,1,3
5348,0,68,9,1,68,64,0,0,0,1,1,1,0,0,2
5349,0,70,12,2,70,58,0,0,0,0,0,0,3,0,5
5350,1,59,12,1,59,56,0,0,0,0,2,4,2,1,0
5351,1,72,13,1,72,69,0,0,0,2,0,3,4,0,2
5352,0,89,13,2,86,77,0,0,0,0,1,0,2,0,3
5353,1,43,8,0,43,41,0,0,0,3,0,2,1,0,0
5354,1,67,10,1,67,63,0,0,0,3,2,4,0,0,0
5355,0,76,11,1,74,74,0,0,0,0,0,0,1,0,7
5356,1,63,10,1,63,62,0,0,0,0,1,2,1,0,1
5357,1,68,11,4,68,60,0,0,0,1,1,1,1,0,1
5358,1,74,12,2,74,63,0,0,0,0,0,2,2,0,2
5359,1,78,13,2,78,73,0,0,0,0,0,3,3,1,2
5360,1,45,9,3,45,37,0,0,0,0,1,3,0,2,1
5361,0,59,12,0,57,50,0,0,0,0,0,0,3,2,4
5362,1,58,10,2,58,54,0,0,0,1,0,2,0,0,2
5363,1,53,10,4,53,50,0,0,0,1,0,2,3,1,1
5364,0,115,21,1,115,110,0,0,0,1,1,2,8,1,4
5365,0,87,14,0,87,74,0,0,0,1,0,2,2,1,4
5366,1,73,12,1,69,69,0,0,0,3,1,6,0,1,0
5367,1,64,14,2,64,59,0,0,0,2,0,2,2,2,1
5368,0,51,8,0,51,45,0,0,0,0,0,1,1,1,1
5369,0,67,11,0,67,56,0,0,0,0,0,0,1,1,7
5370,0,97,19,3,94,82,0,0,0,1,3,2,3,3,3
5371,1,53,9,0,53,51,0,0,0,0,1,1,2,1,0
5372,0,51,8,4,48,35,0,1,1,1,0,0,2,0,3
5373,0,118,19,4,118,106,0,0,0,1,2,1,5,2,2
5374,0,71,11,4,71,66,0,0,0,0,0,2,1,1,0
5375,1,86,14,3,86,82,0,0,0,1,2,2,2,0,3
5376,0,38,8,4,38,32,0,0,0,1,0,3,1,2,0
5377,1,55,12,0,55,44,0,0,0,1,0,5,2,1,1
5378,1,63,12,1,63,54,0,0,0,0,0,2,0,2,3
5379,0,72,11,1,72,64,0,0,0,0,0,2,2,0,5
5380,0,109,18,2,109,93,0,0,0,3,0,6,2,0,2
5381,1,36,7,1,36,31,0,1,1,0,0,1,1,1,2
5382,1,92,16,1,92,77,0,0,0,0,1,5,3,2,3
5383,1,67,11,1,65,59,0,0,0,2,1,3,2,0,1
5384,1,73,13,2,73,62,0,0,0,3,2,3,1,0,1
5385,0,66,12,0,66,42,0,0,0,2,0,0,4,1,2
5386,0,50,11,1,50,47,0,0,0,1,0,2,3,0,0
5387,0,40,9,0,40,34,0,0,0,0,1,1,1,0,5
5388,1,84,13,2,84,80,0,0,0,1,5,3,1,0,0
5389,1,37,7,0,37,32,0,0,0,2,1,1,0,0,1
5390,1,61,13,0,61,60,0,0,0,1,0,5,2,0,0
5391,1,52,9,0,52,44,0,0,0,0,1,5,0,1,0
5392,0,27,6,0,27,24,0,0,0,0,0,1,2,1,0
5393,0,46,8,2,46,44,0,0,0,1,0,0,1,0,3
5394,0,105,17,2,100,93,0,0,0,0,2,0,1,2,10
5395,0,53,10,1,53,47,0,0,0,1,0,0,2,2,3
5396,1,67,11,1,67,61,0,0,0,3,2,1,0,0,2
5397,0,63,11,2,63,55,0,0,0,1,2,1,1,1,3
5398,1,21,5,0,21,20,0,0,0,0,0,1,0,0,0
5399,0,54,10,1,54,52,0,0,0,0,1,0,2,0,2
5400,0,96,17,6,96,73,0,1,1,1,1,1,5,2,3
5401,1,59,10,3,59,54,0,0,0,0,1,4,1,0,1
5402,1,92,17,3,86,87,0,0,0,5,1,5,3,0,1
5403,1,30,7,1,30,24,0,0,0,0,1,0,1,1,1
5404,0,33,6,0,33,28,0,0,0,0,0,1,0,1,2
5405,1,66,10,0,66,61,0,1,0,0,2,3,0,0,3
5406,0,80,14,0,80,67,0,0,0,1,0,1,5,1,5
5407,1,53,9,2,50,50,0,0,0,2,0,1,2,1,0
5408,1,60,11,0,60,52,0,0,0,1,1,2,2,1,2
5409,0,79,18,2,78,64,0,0,0,1,0,2,6,4,4
5410,0,114,22,1,114,93,0,0,0,1,0,2,3,6,5
5411,0,54,10,2,54,17,0,1,1,0,0,1,4,0,3
5412,0,96,17,2,96,81,0,0,0,0,1,0,5,1,6
5413,1,104,20,3,104,99,0,0,0,3,0,5,5,0,4
5414,1,61,12,2,61,50,0,0,0,2,1,2,1,1,2
5415,0,66,12,6,66,39,0,1,1,1,0,2,0,1,1
5416,1,41,8,2,41,35,0,0,0,0,1,2,2,0,1
5417,0,43,10,2,38,38,0,0,0,1,0,0,3,0,5
5418,1,32,6,2,32,30,0,0,0,0,0,2,0,0,2
5419,1,64,10,1,64,55,0,0,0,0,0,1,0,0,5
5420,1,73,11,6,73,69,0,0,0,2,1,2,2,1,0
5421,1,64,10,1,60,57,0,0,0,2,0,1,3,0,0
5422,0,59,11,2,59,48,0,0,0,0,2,1,3,0,1
5423,0,35,9,0,35,24,0,1,1,0,1,0,3,0,4
5424,0,86,16,5,83,65,0,0,0,0,0,1,5,0,1
5425,0,70,12,2,70,65,0,0,0,0,1,1,3,0,2
5426,1,48,10,0,48,41,0,0,0,0,0,6,3,0,0
5427,1,46,7,0,46,44,0,0,0,1,0,2,1,0,2
5428,1,111,21,2,108,103,0,0,0,4,2,6,5,1,0
5429,0,108,20,1,108,101,0,0,0,1,0,2,8,1,5
5430,1,62,11,5,62,57,0,0,0,1,1,4,2,0,0
5431,0,37,6,1,37,34,0,0,0,0,0,0,1,0,2
5432,1,48,9,2,48,40,0,0,0,1,3,1,1,0,0
5433,0,73,13,0,73,61,0,0,0,0,1,1,3,0,2
5434,0,33,7,0,33,29,0,0,0,0,1,0,2,0,2
5435,1,41,9,0,41,34,0,0,0,0,0,1,2,3,1
5436,1,20,4,0,20,17,0,0,0,0,0,0,1,0,0
5437,0,36,6,2,36,30,0,0,0,0,0,0,1,1,2
5438,0,30,6,1,30,25,0,0,0,0,0,0,1,1,2
5439,0,45,7,3,45,39,0,0,0,1,1,0,1,1,1
5440,0,105,20,4,105,88,0,0,0,1,1,1,4,3,2
5441,0,32,8,0,32,28,0,0,0,0,1,1,2,0,3
5442,1,71,12,3,71,65,0,0,0,2,1,4,2,0,0
5443,0,75,11,1,74,67,0,0,0,0,0,2,1,0,3
5444,1,61,13,0,59,50,0,0,0,1,1,1,5,1,3
5445,1,41,6,3,41,39,0,0,0,1,0,1,1,0,0
5446,0,75,12,2,75,68,0,0,0,1,0,0,1,0,3
5447,1,56,10,2,56,51,0,0,0,4,0,1,2,0,1
5448,0,76,14,1,76,63,0,0,0,0,0,0,1,3,5
5449,0,57,10,1,57,56,0,0,0,0,1,2,1,0,4
5450,0,57,11,5,57,51,0,0,0,1,0,3,3,0,2
5451,1,48,9,1,48,40,0,0,0,3,0,1,1,1,2
5452,0,84,11,5,84,83,0,0,0,0,0,1,1,0,4
5453,1,75,13,3,75,71,0,0,0,1,2,4,1,0,2
5454,0,79,14,4,79,55,0,0,0,0,0,0,2,1,3
5455,0,99,13,3,99,77,0,1,1,1,0,1,4,1,3
5456,0,103,17,5,97,89,0,0,0,0,0,1,3,1,11
5457,0,58,10,2,58,49,0,0,0,0,0,1,0,1,5
5458,0,80,13,0,78,72,0,0,0,1,0,0,3,2,5
5459,1,65,13,0,65,63,0,0,0,3,1,3,1,0,4
5460,0,83,14,0,83,73,0,0,0,0,0,2,3,0,6
5461,0,70,16,2,66,63,0,0,0,2,0,1,8,1,0
5462,1,30,7,0,29,29,0,0,0,0,2,2,0,0,1
5463,1,70,11,0,70,66,0,0,0,2,0,3,1,0,3
5464,1,67,11,2,67,62,0,0,0,1,1,3,1,0,1
5465,0,69,12,3,69,59,0,0,0,2,0,1,3,1,4
5466,1,111,19,6,111,105,1,0,0,2,1,1,3,1,2
5467,0,95,15,4,92,86,0,0,0,1,0,1,6,0,0
5468,0,88,13,2,88,86,0,0,0,0,0,1,3,0,6
5469,1,79,13,4,79,78,0,0,0,2,2,5,1,1,0
5470,1,64,10,0,64,55,0,0,0,2,3,2,1,0,0
5471,1,48,8,0,48,44,0,0,0,0,0,2,1,0,3
5472,0,102,17,3,102,96,0,1,0,0,1,3,3,0,5
5473,0,116,19,4,116,100,0,0,0,1,0,3,11,0,1
5474,1,86,14,3,86,83,0,0,0,0,0,3,2,0,0
5475,1,83,16,2,83,82,0,0,0,0,2,2,5,0,2
5476,1,57,11,3,57,53,0,1,0,0,0,3,2,0,1
5477,0,68,13,1,68,56,0,0,0,1,0,1,3,1,5
5478,0,82,13,4,82,15,0,1,1,4,1,1,1,1,4
5479,1,62,11,4,60,60,0,0,0,0,0,5,2,0,0
5480,0,80,14,3,80,68,0,0,0,0,1,2,2,0,3
5481,0,121,18,5,121,103,0,0,0,0,0,2,5,0,7
5482,1,62,9,0,62,58,0,1,1,1,0,3,1,0,1
5483,0,68,14,2,65,57,0,0,0,1,0,4,3,0,4
5484,1,75,11,2,75,71,0,0,0,0,0,1,3,0,2
5485,0,60,11,1,58,54,0,0,0,2,3,0,1,0,2
5486,0,45,10,0,45,41,0,0,0,0,1,2,3,1,2
5487,1,64,11,0,64,62,0,0,0,1,1,3,2,0,0
5488,0,75,13,2,75,68,0,0,0,3,1,0,1,0,3
5489,0,69,12,3,69,61,0,0,0,2,1,0,5,0,1
5490,1,65,12,0,65,56,0,0,0,2,0,5,1,0,1
5491,1,54,12,4,54,48,0,0,0,1,3,4,1,0,0
5492,1,77,13,0,77,65,0,0,0,4,0,4,2,0,1
5493,0,62,12,0,62,55,0,0,0,0,0,2,2,3,4
5494,1,38,7,1,38,32,0,0,0,1,4,1,0,0,0
5495,1,56,10,1,54,53,0,0,0,1,0,5,1,0,0
5496,0,89,14,3,89,67,0,1,0,0,0,1,4,1,6
5497,1,101,17,5,101,96,0,0,0,1,2,3,3,1,3
5498,1,92,12,2,92,90,0,0,0,1,0,3,2,0,2
5499,0,100,15,4,100,87,0,0,0,1,0,1,2,2,4
5500,0,94,17,4,94,85,0,0,0,1,0,1,4,3,7
5501,1,47,9,0,45,45,0,0,0,1,2,2,0,0,2
5502,1,102,18,4,102,96,0,0,0,1,3,4,2,2,2
5503,1,112,16,3,112,108,0,0,0,3,0,2,3,0,2
5504,1,59,12,1,59,51,0,1,0,2,3,2,3,0,1
5505,1,61,10,0,61,56,0,0,0,1,2,2,0,0,2
5506,1,60,11,1,60,54,0,0,0,2,0,0,3,0,2
5507,0,70,12,5,68,61,0,0,0,2,1,0,2,0,4
5508,0,72,12,0,69,56,0,0,0,1,1,3,1,0,3
5509,1,54,9,0,54,47,0,0,0,3,1,1,0,0,0
5510,0,79,15,3,79,67,0,0,0,0,0,1,8,0,1
5511,1,44,9,1,44,36,0,0,0,1,1,2,2,0,1
5512,1,57,11,0,57,56,0,0,0,1,2,3,1,0,1
5513,0,48,9,3,48,36,0,0,0,2,0,1,3,0,1
5514,0,52,8,3,52,44,0,1,0,0,0,0,3,1,2
5515,1,52,10,0,52,50,0,0,0,2,2,2,1,0,0
5516,0,99,17,2,99,83,0,0,0,1,1,2,2,0,7
5517,1,52,10,2,52,44,0,0,0,3,1,2,0,2,0
5518,0,41,8,1,41,7,0,1,1,0,0,1,2,0,1
5519,1,49,10,0,45,46,0,0,0,2,0,4,3,0,0
5520,1,64,10,2,64,54,0,0,0,0,1,4,0,0,1
5521,0,69,13,0,69,57,0,0,0,0,1,2,3,1,3
5522,0,60,11,2,60,50,0,0,0,0,0,1,2,1,4
5523,0,71,13,0,71,63,0,0,0,1,1,2,4,0,4
5524,0,46,9,0,45,38,0,1,0,1,0,1,2,1,2
5525,1,71,15,5,70,65,0,0,0,0,3,2,5,0,2
5526,0,72,14,2,71,62,0,0,0,0,0,0,2,2,4
5527,1,55,10,2,55,52,0,0,0,1,0,3,1,0,3
5528,0,36,7,0,32,34,0,0,0,1,0,0,0,1,2
5529,0,68,14,2,68,60,0,0,0,1,0,3,3,0,3
5530,0,64,12,5,64,53,0,0,0,1,1,1,4,0,1
5531,1,64,12,1,64,63,0,0,0,0,0,1,2,1,4
5532,1,58,11,1,58,53,0,0,0,0,0,3,2,0,3
5533,1,57,9,2,51,51,0,0,0,2,1,2,1,1,1
5534,0,52,9,0,52,44,0,0,0,0,0,1,0,0,5
5535,0,47,9,1,46,38,0,0,0,0,1,0,0,0,5
5536,1,49,7,2,49,47,0,0,0,0,0,4,0,0,2
5537,0,78,13,1,78,68,0,0,0,0,2,2,1,0,4
5538,1,66,11,0,66,64,0,0,0,0,2,4,0,1,0
5539,1,41,9,1,41,39,0,0,0,1,2,2,1,0,0
5540,0,66,11,2,66,57,0,0,0,0,0,0,2,1,3
5541,1,73,10,0,73,71,0,0,0,0,1,2,1,0,3
5542,0,66,12,2,66,53,0,0,0,0,0,1,2,2,1
5543,0,117,21,2,117,100,0,0,0,0,0,2,5,2,7
5544,1,55,10,1,55,53,0,0,0,0,0,3,2,0,2
5545,0,32,6,0,32,28,0,0,0,0,1,1,1,0,2
