,user_id,category_code,percentage
6010,1515915625563196852,auto,1.0
6011,1515915625563198110,computers,1.0
6012,1515915625563198268,electronics,1.0
6013,1515915625563212217,computers,1.0
6014,1515915625563212279,computers,1.0
6015,1515915625563238395,computers,1.0
6016,1515915625563287927,computers,1.0
6017,1515915625563305553,electronics,1.0
6018,1515915625563320834,electronics,1.0
6019,1515915625563325623,computers,1.0
6020,1515915625563326139,stationery,1.0
6021,1515915625563326356,construction,1.0
6022,1515915625563330181,auto,1.0
6023,1515915625563339700,computers,1.0
6024,1515915625563341082,electronics,1.0
6025,1515915625563375744,computers,1.0
6026,1515915625563379919,computers,1.0
6027,1515915625563397283,electronics,1.0
6028,1515915625563399115,computers,1.0
6029,1515915625563401030,auto,0.9166666666666666
6030,1515915625563401030,electronics,0.08333333333333333
6031,1515915625563403986,computers,1.0
6032,1515915625563410032,appliances,1.0
6033,1515915625563415677,construction,1.0
6034,1515915625563421642,electronics,1.0
6035,1515915625563423433,computers,1.0
6036,1515915625563423646,electronics,0.5
6037,1515915625563423646,computers,0.5
6038,1515915625563423830,electronics,1.0
6039,1515915625563431005,computers,1.0
6040,1515915625563432773,computers,1.0
6041,1515915625563453832,computers,1.0
6042,1515915625563460081,computers,1.0
6043,1515915625563463098,computers,1.0
6044,1515915625563470464,computers,1.0
6045,1515915625563470882,auto,1.0
6046,1515915625563482657,stationery,1.0
6047,1515915625563483423,stationery,1.0
6048,1515915625563500409,computers,1.0
6049,1515915625563525555,electronics,1.0
6050,1515915625563530011,computers,1.0
6051,1515915625563532240,electronics,1.0
6052,1515915625563532683,construction,1.0
6053,1515915625563534290,electronics,1.0
6054,1515915625563541781,construction,1.0
6055,1515915625563548150,computers,1.0
6056,1515915625563560338,computers,1.0
6057,1515915625563562407,computers,1.0
6058,1515915625563563544,electronics,1.0
6059,1515915625563572139,computers,1.0
6060,1515915625563580494,computers,1.0
6061,1515915625563583177,computers,1.0
6062,1515915625563595286,appliances,1.0
6063,1515915625563617070,computers,1.0
6064,1515915625563621633,electronics,0.6379310344827587
6065,1515915625563621633,appliances,0.3620689655172414
6066,1515915625563625752,computers,1.0
6067,1515915625563631342,computers,1.0
6068,1515915625563634400,stationery,1.0
6069,1515915625563643305,computers,1.0
6070,1515915625563646852,computers,1.0
6071,1515915625563647795,computers,1.0
6072,1515915625563655211,computers,1.0
6073,1515915625563655654,computers,1.0
6074,1515915625563662396,computers,1.0
6075,1515915625563665864,computers,1.0
6076,1515915625563671418,computers,1.0
6077,1515915625563680514,computers,1.0
6078,1515915625563685822,auto,0.8
6079,1515915625563685822,electronics,0.2
6080,1515915625563691566,computers,1.0
6081,1515915625563700013,computers,1.0
6082,1515915625563717128,computers,1.0
6083,1515915625563717147,computers,1.0
6084,1515915625563717230,electronics,1.0
6085,1515915625563720364,computers,1.0
6086,1515915625563720382,computers,1.0
6087,1515915625563721753,electronics,1.0
6088,1515915625563743109,computers,0.8888888888888888
6089,1515915625563743109,auto,0.1111111111111111
6090,1515915625563747315,computers,1.0
6091,1515915625563751887,computers,1.0
6092,1515915625563766124,auto,1.0
6093,1515915625563777169,computers,1.0
6094,1515915625563782005,computers,1.0
6095,1515915625563788965,computers,1.0
6096,1515915625563800494,auto,0.8888888888888888
6097,1515915625563800494,electronics,0.1111111111111111
6098,1515915625563803899,electronics,1.0
6099,1515915625563804229,computers,1.0
6100,1515915625563808617,stationery,1.0
6101,1515915625563812937,computers,1.0
6102,1515915625563818061,computers,1.0
6103,1515915625563826349,computers,1.0
6104,1515915625563826438,electronics,1.0
6105,1515915625563826675,computers,1.0
6106,1515915625563837555,computers,1.0
6107,1515915625563841470,computers,1.0
6108,1515915625563843644,computers,1.0
6109,1515915625563845625,electronics,1.0
6110,1515915625563851546,computers,1.0
6111,1515915625563854080,computers,1.0
6112,1515915625563878993,computers,1.0
6113,1515915625563882145,construction,1.0
6114,1515915625563890551,computers,1.0
6115,1515915625563902747,electronics,1.0
6116,1515915625563919564,computers,1.0
6117,1515915625563925355,stationery,1.0
6118,1515915625563935663,auto,1.0
6119,1515915625563941491,construction,1.0
6120,1515915625563963998,electronics,1.0
6121,1515915625563966857,computers,1.0
6122,1515915625563967292,computers,1.0
6123,1515915625563967753,computers,1.0
6124,1515915625563983140,computers,1.0
6125,1515915625563990455,computers,1.0
6126,1515915625563990792,electronics,1.0
6127,1515915625564001125,electronics,1.0
6128,1515915625564006300,computers,0.5454545454545454
6129,1515915625564006300,stationery,0.45454545454545453
6130,1515915625564011116,electronics,1.0
6131,1515915625564040807,computers,1.0
6132,1515915625564042915,electronics,1.0
6133,1515915625564064962,computers,1.0
6134,1515915625564068071,computers,1.0
6135,1515915625564068913,electronics,1.0
6136,1515915625564074954,stationery,1.0
6137,1515915625564077165,computers,1.0
6138,1515915625564078517,computers,1.0
6139,1515915625564106007,computers,1.0
6140,1515915625564114808,auto,1.0
6141,1515915625564117762,computers,1.0
6142,1515915625564120612,computers,1.0
6143,1515915625564127707,electronics,1.0
6144,1515915625564149573,computers,1.0
6145,1515915625564155298,computers,1.0
6146,1515915625564169568,computers,1.0
6147,1515915625564175145,computers,1.0
6148,1515915625564177692,computers,1.0
6149,1515915625564178387,electronics,1.0
6150,1515915625564188740,computers,1.0
6151,1515915625564193941,accessories,1.0
6152,1515915625564212898,electronics,1.0
6153,1515915625564221385,computers,1.0
6154,1515915625564233399,computers,1.0
6155,1515915625564233813,computers,1.0
6156,1515915625564234784,computers,1.0
6157,1515915625564252393,computers,1.0
6158,1515915625564252398,computers,1.0
6159,1515915625564254357,auto,1.0
6160,1515915625564258142,computers,1.0
6161,1515915625564258913,computers,1.0
6162,1515915625564270084,computers,1.0
6163,1515915625564272136,electronics,1.0
6164,1515915625564274449,electronics,1.0
6165,1515915625564284872,construction,1.0
6166,1515915625564288798,computers,1.0
6167,1515915625564291324,computers,1.0
6168,1515915625564295236,computers,1.0
6169,1515915625564297995,computers,1.0
6170,1515915625564304637,electronics,1.0
6171,1515915625564313644,electronics,1.0
6172,1515915625564332179,electronics,0.9583333333333334
6173,1515915625564332179,construction,0.041666666666666664
6174,1515915625564336111,computers,1.0
6175,1515915625564342387,computers,0.8974358974358975
6176,1515915625564342387,electronics,0.10256410256410256
6177,1515915625564344842,computers,1.0
6178,1515915625564347858,computers,1.0
6179,1515915625564348655,computers,1.0
6180,1515915625564385403,computers,1.0
6181,1515915625564386184,computers,1.0
6182,1515915625564392658,stationery,1.0
6183,1515915625564395379,computers,0.9743589743589743
6184,1515915625564395379,electronics,0.02564102564102564
6185,1515915625564399096,computers,1.0
6186,1515915625564400173,computers,1.0
6187,1515915625564401264,computers,0.9523809523809523
6188,1515915625564401264,electronics,0.047619047619047616
6189,1515915625564403222,electronics,1.0
6190,1515915625564404206,computers,1.0
6191,1515915625564409387,construction,1.0
6192,1515915625564428426,electronics,1.0
6193,1515915625564433412,electronics,1.0
6194,1515915625564441706,computers,1.0
6195,1515915625564446422,computers,1.0
6196,1515915625564463102,computers,1.0
6197,1515915625564464804,computers,1.0
6198,1515915625564466432,computers,1.0
6199,1515915625564468390,computers,1.0
6200,1515915625564469640,auto,1.0
6201,1515915625564474570,computers,1.0
6202,1515915625564477313,electronics,1.0
6203,1515915625564480867,computers,1.0
6204,1515915625564482813,auto,1.0
6205,1515915625564486447,electronics,1.0
6206,1515915625564491095,computers,1.0
6207,1515915625564493205,computers,1.0
6208,1515915625564495414,auto,1.0
6209,1515915625564497870,computers,0.6666666666666666
6210,1515915625564497870,construction,0.3333333333333333
6211,1515915625564500959,electronics,1.0
6212,1515915625564529622,computers,1.0
6213,1515915625564534751,computers,1.0
6214,1515915625564535811,electronics,1.0
6215,1515915625564536014,computers,1.0
6216,1515915625564536471,computers,1.0
6217,1515915625564538072,computers,1.0
6218,1515915625564550088,computers,0.9615384615384616
6219,1515915625564550088,electronics,0.038461538461538464
6220,1515915625564551210,electronics,1.0
6221,1515915625564551286,computers,1.0
6222,1515915625564555924,computers,1.0
6223,1515915625564556500,computers,1.0
6224,1515915625564566102,stationery,1.0
6225,1515915625564567508,electronics,1.0
6226,1515915625564574656,construction,1.0
6227,1515915625564576209,construction,1.0
6228,1515915625564576904,computers,1.0
6229,1515915625564584625,computers,1.0
6230,1515915625564585316,electronics,1.0
6231,1515915625564587776,auto,1.0
6232,1515915625564598574,appliances,1.0
6233,1515915625564615635,electronics,1.0
6234,1515915625564637195,computers,1.0
6235,1515915625564653367,computers,1.0
6236,1515915625564672702,computers,1.0
6237,1515915625564687792,computers,1.0
6238,1515915625564694562,computers,1.0
6239,1515915625564703040,computers,1.0
6240,1515915625564708971,computers,1.0
6241,1515915625564714609,computers,1.0
6242,1515915625564722629,computers,1.0
6243,1515915625564724942,stationery,1.0
6244,1515915625564728538,stationery,1.0
6245,1515915625564728719,computers,1.0
6246,1515915625564741068,computers,1.0
6247,1515915625564744686,appliances,1.0
6248,1515915625564770102,computers,1.0
6249,1515915625564771601,stationery,1.0
6250,1515915625564772568,computers,1.0
6251,1515915625564774355,computers,1.0
6252,1515915625564774522,computers,1.0
6253,1515915625564775316,electronics,1.0
6254,1515915625564801339,stationery,1.0
6255,1515915625564805380,computers,1.0
6256,1515915625564806184,stationery,1.0
6257,1515915625564811389,computers,1.0
6258,1515915625564819910,construction,1.0
6259,1515915625564820381,computers,1.0
6260,1515915625564822634,electronics,1.0
6261,1515915625564828782,auto,1.0
6262,1515915625564829853,computers,1.0
6263,1515915625564830245,computers,0.6666666666666666
6264,1515915625564830245,furniture,0.3333333333333333
6265,1515915625564831413,computers,1.0
6266,1515915625564833076,computers,1.0
6267,1515915625564833833,stationery,1.0
6268,1515915625564837346,electronics,1.0
6269,1515915625564842055,computers,1.0
6270,1515915625564843517,computers,1.0
6271,1515915625564849782,computers,1.0
6272,1515915625564853395,construction,1.0
6273,1515915625564856872,electronics,1.0
6274,1515915625564858029,computers,1.0
6275,1515915625564894029,auto,1.0
6276,1515915625564896265,auto,1.0
6277,1515915625564916618,computers,1.0
6278,1515915625564917509,computers,1.0
6279,1515915625564918499,computers,1.0
6280,1515915625564918595,computers,1.0
6281,1515915625564922555,computers,1.0
6282,1515915625564940545,computers,1.0
6283,1515915625564941247,computers,1.0
6284,1515915625564941887,computers,1.0
6285,1515915625564942792,electronics,1.0
6286,1515915625564947910,computers,1.0
6287,1515915625564948624,electronics,0.5333333333333333
6288,1515915625564948624,computers,0.4666666666666667
6289,1515915625564953464,computers,1.0
6290,1515915625564963941,auto,1.0
6291,1515915625564965419,stationery,1.0
6292,1515915625564993552,electronics,1.0
6293,1515915625564993583,electronics,1.0
6294,1515915625565001524,computers,1.0
6295,1515915625565015019,computers,1.0
6296,1515915625565020183,computers,1.0
6297,1515915625565032989,computers,1.0
6298,1515915625565034701,computers,1.0
6299,1515915625565041225,computers,0.8666666666666667
6300,1515915625565041225,auto,0.13333333333333333
6301,1515915625565047234,computers,1.0
6302,1515915625565049902,computers,0.875
6303,1515915625565049902,electronics,0.125
6304,1515915625565076001,computers,1.0
6305,1515915625565089971,electronics,1.0
6306,1515915625565105770,computers,1.0
6307,1515915625565106360,construction,1.0
6308,1515915625565122184,computers,1.0
6309,1515915625565123466,appliances,1.0
6310,1515915625565127547,computers,1.0
6311,1515915625565130030,computers,1.0
6312,1515915625565133320,computers,1.0
6313,1515915625565169743,computers,1.0
6314,1515915625565170810,computers,1.0
6315,1515915625565174840,accessories,1.0
6316,1515915625565179321,computers,1.0
6317,1515915625565180581,computers,1.0
6318,1515915625565183792,computers,1.0
6319,1515915625565185241,computers,1.0
6320,1515915625565186558,electronics,1.0
6321,1515915625565187310,computers,1.0
6322,1515915625565193827,computers,1.0
6323,1515915625565203477,electronics,1.0
6324,1515915625565207263,auto,1.0
6325,1515915625565207471,computers,1.0
6326,1515915625565207688,computers,1.0
6327,1515915625565209876,computers,1.0
6328,1515915625565211400,electronics,1.0
6329,1515915625565253781,computers,1.0
6330,1515915625565275861,electronics,1.0
6331,1515915625565276686,computers,1.0
6332,1515915625565277429,computers,1.0
6333,1515915625565278703,computers,1.0
6334,1515915625565285907,electronics,0.9459459459459459
6335,1515915625565285907,computers,0.05405405405405406
6336,1515915625565295205,computers,1.0
6337,1515915625565301888,auto,1.0
6338,1515915625565302775,computers,0.8571428571428571
6339,1515915625565302775,stationery,0.09523809523809523
6340,1515915625565302775,electronics,0.047619047619047616
6341,1515915625565302809,computers,1.0
6342,1515915625565307079,computers,1.0
6343,1515915625565308152,computers,1.0
6344,1515915625565313697,electronics,1.0
6345,1515915625565318757,electronics,1.0
6346,1515915625565356595,electronics,1.0
6347,1515915625565358365,electronics,1.0
6348,1515915625565359654,electronics,1.0
6349,1515915625565365094,computers,1.0
6350,1515915625565368948,computers,1.0
6351,1515915625565373709,computers,1.0
6352,1515915625565382582,computers,1.0
6353,1515915625565385087,computers,1.0
6354,1515915625565385220,computers,1.0
6355,1515915625565386978,computers,1.0
6356,1515915625565394733,computers,1.0
6357,1515915625565408576,computers,1.0
6358,1515915625565412953,electronics,1.0
6359,1515915625565413317,auto,1.0
6360,1515915625565416418,electronics,1.0
6361,1515915625565455379,computers,1.0
6362,1515915625565456689,auto,0.9444444444444444
6363,1515915625565456689,electronics,0.05555555555555555
6364,1515915625565465782,computers,1.0
6365,1515915625565473575,computers,1.0
6366,1515915625565476103,electronics,1.0
6367,1515915625565477424,computers,1.0
6368,1515915625565479071,computers,1.0
6369,1515915625565481683,auto,1.0
6370,1515915625565512516,computers,1.0
6371,1515915625565518805,electronics,1.0
6372,1515915625565519720,computers,1.0
6373,1515915625565519999,construction,1.0
6374,1515915625565521551,country_yard,1.0
6375,1515915625565521754,computers,1.0
6376,1515915625565526720,furniture,0.7777777777777778
6377,1515915625565526720,electronics,0.2222222222222222
6378,1515915625565544028,computers,1.0
6379,1515915625565544960,auto,1.0
6380,1515915625565545016,appliances,1.0
6381,1515915625565564243,computers,1.0
6382,1515915625565572117,computers,1.0
6383,1515915625565581602,computers,1.0
6384,1515915625565582901,computers,1.0
6385,1515915625565598800,computers,1.0
6386,1515915625565599095,stationery,1.0
6387,1515915625565617941,computers,1.0
6388,1515915625565644258,computers,1.0
6389,1515915625565658490,electronics,1.0
6390,1515915625565666336,computers,1.0
6391,1515915625565669009,computers,1.0
6392,1515915625565674982,electronics,0.6666666666666666
6393,1515915625565674982,auto,0.3333333333333333
6394,1515915625565685409,computers,1.0
6395,1515915625565686650,computers,1.0
6396,1515915625565686656,computers,1.0
6397,1515915625565688760,computers,1.0
6398,1515915625565707176,computers,1.0
6399,1515915625565734413,computers,1.0
6400,1515915625565737744,electronics,1.0
6401,1515915625565740867,auto,1.0
6402,1515915625565741092,stationery,0.9642857142857143
6403,1515915625565741092,computers,0.03571428571428571
6404,1515915625565743309,electronics,1.0
6405,1515915625565749642,electronics,1.0
6406,1515915625565755922,computers,1.0
6407,1515915625565768166,computers,1.0
6408,1515915625565776838,computers,1.0
6409,1515915625565781322,computers,1.0
6410,1515915625565797145,computers,1.0
6411,1515915625565833369,electronics,0.9
6412,1515915625565833369,computers,0.1
6413,1515915625565833830,computers,1.0
6414,1515915625565835627,computers,1.0
6415,1515915625565836668,appliances,1.0
6416,1515915625565838156,computers,1.0
6417,1515915625565839525,computers,1.0
6418,1515915625565842908,computers,1.0
6419,1515915625565874615,computers,1.0
6420,1515915625565878311,computers,1.0
6421,1515915625565890053,electronics,1.0
6422,1515915625565892845,computers,1.0
6423,1515915625565896186,computers,1.0
6424,1515915625565909163,computers,1.0
6425,1515915625565911660,construction,1.0
6426,1515915625565941070,computers,0.8888888888888888
6427,1515915625565941070,electronics,0.1111111111111111
6428,1515915625565945645,computers,1.0
6429,1515915625565957343,computers,1.0
6430,1515915625565959199,auto,1.0
6431,1515915625565959220,computers,1.0
6432,1515915625565960937,computers,1.0
6433,1515915625565961010,electronics,1.0
6434,1515915625565964454,electronics,1.0
6435,1515915625565967229,electronics,0.8571428571428571
6436,1515915625565967229,construction,0.14285714285714285
6437,1515915625565967446,computers,1.0
6438,1515915625565970454,computers,1.0
6439,1515915625565971708,electronics,0.9545454545454546
6440,1515915625565971708,appliances,0.045454545454545456
6441,1515915625565978047,computers,1.0
6442,1515915625565980454,computers,0.9925925925925926
6443,1515915625565980454,electronics,0.007407407407407408
6444,1515915625565985172,auto,1.0
6445,1515915625565993392,computers,1.0
6446,1515915625565995311,computers,1.0
6447,1515915625565996111,computers,1.0
6448,1515915625566000460,computers,1.0
6449,1515915625566013768,computers,0.9090909090909091
6450,1515915625566013768,electronics,0.09090909090909091
6451,1515915625566020203,computers,1.0
6452,1515915625566040830,computers,1.0
6453,1515915625566042405,computers,1.0
6454,1515915625566043851,computers,1.0
6455,1515915625566048594,computers,1.0
6456,1515915625566050655,computers,1.0
6457,1515915625566059991,computers,1.0
6458,1515915625566069337,electronics,1.0
6459,1515915625566071269,computers,1.0
6460,1515915625566078582,computers,1.0
6461,1515915625566083977,computers,1.0
6462,1515915625566084001,computers,1.0
6463,1515915625566085614,computers,1.0
6464,1515915625566086186,computers,0.9393939393939394
6465,1515915625566086186,electronics,0.06060606060606061
6466,1515915625566097084,computers,1.0
6467,1515915625566098610,electronics,1.0
6468,1515915625566104670,computers,0.5517241379310345
6469,1515915625566104670,construction,0.3448275862068966
6470,1515915625566104670,electronics,0.10344827586206896
6471,1515915625566105519,computers,1.0
6472,1515915625566109927,computers,1.0
6473,1515915625566113299,computers,1.0
6474,1515915625566139741,computers,0.7352941176470589
6475,1515915625566139741,auto,0.2647058823529412
6476,1515915625566153121,computers,0.9285714285714286
6477,1515915625566153121,stationery,0.07142857142857142
6478,1515915625566157209,computers,1.0
6479,1515915625566159244,computers,1.0
6480,1515915625566167472,computers,1.0
6481,1515915625566170331,electronics,1.0
6482,1515915625566179125,computers,1.0
6483,1515915625566179853,computers,1.0
6484,1515915625566184244,computers,1.0
6485,1515915625566188511,electronics,1.0
6486,1515915625566214787,computers,1.0
6487,1515915625566221779,stationery,1.0
6488,1515915625566223573,stationery,1.0
6489,1515915625566228321,computers,1.0
6490,1515915625566231935,computers,1.0
6491,1515915625566242640,computers,1.0
6492,1515915625566249811,computers,0.6470588235294118
6493,1515915625566249811,electronics,0.35294117647058826
6494,1515915625566250719,computers,1.0
6495,1515915625566261652,auto,1.0
6496,1515915625566261864,stationery,1.0
6497,1515915625566263664,computers,1.0
6498,1515915625566270671,computers,1.0
6499,1515915625566287243,auto,1.0
6500,1515915625566294991,appliances,1.0
6501,1515915625566298173,appliances,0.9047619047619048
6502,1515915625566298173,stationery,0.09523809523809523
6503,1515915625566301959,appliances,1.0
6504,1515915625566308615,electronics,1.0
6505,1515915625566319388,appliances,1.0
6506,1515915625566319525,computers,1.0
6507,1515915625566321285,computers,1.0
6508,1515915625566326919,computers,1.0
6509,1515915625566332555,stationery,1.0
6510,1515915625566345432,electronics,1.0
6511,1515915625566350652,computers,0.5
6512,1515915625566350652,stationery,0.5
6513,1515915625566352380,stationery,0.5714285714285714
6514,1515915625566352380,computers,0.42857142857142855
6515,1515915625566353820,appliances,1.0
6516,1515915625566354312,electronics,1.0
6517,1515915625566359221,computers,1.0
6518,1515915625566359497,computers,1.0
6519,1515915625566368029,construction,1.0
6520,1515915625566371385,computers,1.0
6521,1515915625566379559,computers,1.0
6522,1515915625566392811,computers,1.0
6523,1515915625566397152,computers,1.0
6524,1515915625566403870,computers,1.0
6525,1515915625566413678,stationery,1.0
6526,1515915625566414641,electronics,1.0
6527,1515915625566417082,computers,1.0
6528,1515915625566418765,computers,1.0
6529,1515915625566422860,computers,1.0
6530,1515915625566423150,computers,1.0
6531,1515915625566426306,construction,1.0
6532,1515915625566436217,computers,1.0
6533,1515915625566439968,computers,1.0
6534,1515915625566444567,electronics,1.0
6535,1515915625566454965,computers,1.0
6536,1515915625566460424,computers,1.0
6537,1515915625566469867,computers,0.5454545454545454
6538,1515915625566469867,stationery,0.2727272727272727
6539,1515915625566469867,appliances,0.18181818181818182
6540,1515915625566481127,computers,1.0
6541,1515915625566482678,computers,1.0
6542,1515915625566489660,electronics,1.0
6543,1515915625566493049,electronics,1.0
6544,1515915625566500716,computers,1.0
6545,1515915625566502310,computers,1.0
6546,1515915625566503846,computers,1.0
6547,1515915625566504309,computers,1.0
6548,1515915625566506255,appliances,0.5
6549,1515915625566506255,country_yard,0.5
6550,1515915625566516008,computers,1.0
6551,1515915625566516340,computers,1.0
6552,1515915625566526490,electronics,1.0
6553,1515915625566532210,electronics,1.0
6554,1515915625566535303,computers,1.0
6555,1515915625566551129,computers,1.0
6556,1515915625566562811,computers,1.0
6557,1515915625566563809,auto,1.0
6558,1515915625566566034,computers,1.0
6559,1515915625566567265,construction,1.0
6560,1515915625566575996,computers,0.9655172413793104
6561,1515915625566575996,electronics,0.034482758620689655
6562,1515915625566715201,electronics,1.0
6563,1515915625566755619,electronics,1.0
6564,1515915625566958242,computers,1.0
6565,1515915625566959304,electronics,1.0
6566,1515915625566967421,computers,1.0
6567,1515915625566980771,electronics,1.0
6568,1515915625566986367,computers,1.0
6569,1515915625566993018,computers,1.0
6570,1515915625566993400,computers,1.0
6571,1515915625566993961,stationery,1.0
6572,1515915625567009027,electronics,1.0
6573,1515915625567016948,computers,1.0
6574,1515915625567020152,computers,1.0
6575,1515915625567027082,appliances,1.0
6576,1515915625567029423,computers,1.0
6577,1515915625567032501,computers,1.0
6578,1515915625567033521,computers,1.0
6579,1515915625567038649,computers,1.0
6580,1515915625567039103,computers,1.0
6581,1515915625567039696,appliances,1.0
6582,1515915625567041131,electronics,1.0
6583,1515915625567046922,computers,1.0
6584,1515915625567064477,electronics,1.0
6585,1515915625567068386,electronics,1.0
6586,1515915625567078093,computers,1.0
6587,1515915625567116248,electronics,1.0
6588,1515915625567118774,computers,1.0
6589,1515915625567119601,computers,1.0
6590,1515915625567120248,computers,1.0
6591,1515915625567121843,appliances,1.0
6592,1515915625567122775,auto,1.0
6593,1515915625567127753,computers,1.0
6594,1515915625567127973,computers,1.0
6595,1515915625567129806,electronics,1.0
6596,1515915625567135320,electronics,1.0
6597,1515915625567137198,computers,1.0
6598,1515915625567151541,electronics,0.7142857142857143
6599,1515915625567151541,computers,0.2857142857142857
6600,1515915625567155179,computers,1.0
6601,1515915625567157327,computers,1.0
6602,1515915625567157630,computers,1.0
6603,1515915625567158202,electronics,0.9166666666666666
6604,1515915625567158202,computers,0.08333333333333333
6605,1515915625567168351,computers,1.0
6606,1515915625567175512,electronics,1.0
6607,1515915625567197290,appliances,1.0
6608,1515915625567201818,computers,1.0
6609,1515915625567205200,computers,1.0
6610,1515915625567205416,auto,0.8666666666666667
6611,1515915625567205416,electronics,0.13333333333333333
6612,1515915625567210661,computers,1.0
6613,1515915625567214205,electronics,1.0
6614,1515915625567221057,computers,0.8333333333333334
6615,1515915625567221057,stationery,0.16666666666666666
6616,1515915625567223341,computers,1.0
6617,1515915625567225023,electronics,1.0
6618,1515915625567231391,computers,1.0
6619,1515915625567237954,auto,1.0
6620,1515915625567240967,computers,1.0
6621,1515915625567243982,computers,1.0
6622,1515915625567247597,computers,1.0
6623,1515915625567251006,computers,1.0
6624,1515915625567251251,computers,1.0
6625,1515915625567252021,computers,1.0
6626,1515915625567252283,computers,1.0
6627,1515915625567255872,computers,1.0
6628,1515915625567262060,stationery,1.0
6629,1515915625567264473,computers,1.0
6630,1515915625567273616,electronics,1.0
6631,1515915625567317915,computers,1.0
6632,1515915625567318234,auto,0.9871794871794872
6633,1515915625567318234,stationery,0.01282051282051282
6634,1515915625567341406,computers,1.0
6635,1515915625567359639,computers,1.0
6636,1515915625567365096,stationery,1.0
6637,1515915625567369974,medicine,1.0
6638,1515915625567376882,computers,1.0
6639,1515915625567381124,electronics,1.0
6640,1515915625567409134,computers,1.0
6641,1515915625567415343,electronics,1.0
6642,1515915625567443389,stationery,1.0
6643,1515915625567449784,furniture,1.0
6644,1515915625567493763,electronics,1.0
6645,1515915625567494385,computers,0.7647058823529411
6646,1515915625567494385,electronics,0.23529411764705882
6647,1515915625567509004,electronics,1.0
6648,1515915625567511233,auto,1.0
6649,1515915625567512033,electronics,1.0
6650,1515915625567548646,computers,0.8823529411764706
6651,1515915625567548646,auto,0.11764705882352941
6652,1515915625567550300,computers,1.0
6653,1515915625567561079,computers,0.9230769230769231
6654,1515915625567561079,electronics,0.07692307692307693
6655,1515915625567561373,electronics,1.0
6656,1515915625567571433,computers,1.0
6657,1515915625567576181,auto,1.0
6658,1515915625567611116,auto,1.0
6659,1515915625567639838,computers,1.0
6660,1515915625567644244,computers,1.0
6661,1515915625567646199,computers,0.96875
6662,1515915625567646199,electronics,0.03125
6663,1515915625567646272,computers,1.0
6664,1515915625567649965,computers,1.0
6665,1515915625567654779,auto,1.0
6666,1515915625567656329,stationery,1.0
6667,1515915625567656414,stationery,1.0
6668,1515915625567659504,computers,0.9
6669,1515915625567659504,auto,0.1
6670,1515915625567667448,computers,0.8181818181818182
6671,1515915625567667448,construction,0.18181818181818182
6672,1515915625567669140,computers,1.0
6673,1515915625567679479,electronics,1.0
6674,1515915625567679827,computers,1.0
6675,1515915625567682671,electronics,1.0
6676,1515915625567701800,electronics,1.0
6677,1515915625567706098,computers,1.0
6678,1515915625567706516,electronics,1.0
6679,1515915625567712613,electronics,1.0
6680,1515915625567716122,electronics,0.9090909090909091
6681,1515915625567716122,appliances,0.09090909090909091
6682,1515915625567716648,construction,0.9230769230769231
6683,1515915625567716648,auto,0.07692307692307693
6684,1515915625567718028,computers,1.0
6685,1515915625567743180,computers,1.0
6686,1515915625567750557,electronics,1.0
6687,1515915625567754658,computers,1.0
6688,1515915625567762084,computers,1.0
6689,1515915625567773428,computers,1.0
6690,1515915625567780404,computers,1.0
6691,1515915625567783333,electronics,1.0
6692,1515915625567794266,computers,1.0
6693,1515915625567812159,computers,1.0
6694,1515915625567819781,computers,1.0
6695,1515915625567825697,computers,1.0
6696,1515915625567829144,computers,1.0
6697,1515915625567831791,computers,1.0
6698,1515915625567854418,computers,1.0
6699,1515915625567856509,computers,1.0
6700,1515915625567862431,computers,0.9615384615384616
6701,1515915625567862431,electronics,0.038461538461538464
6702,1515915625567875216,electronics,1.0
6703,1515915625567885001,computers,1.0
6704,1515915625567885912,computers,1.0
6705,1515915625567886227,computers,1.0
6706,1515915625567891345,electronics,1.0
6707,1515915625567894007,computers,1.0
6708,1515915625567909257,computers,1.0
6709,1515915625567924411,country_yard,1.0
6710,1515915625567953757,computers,1.0
6711,1515915625567955292,computers,1.0
6712,1515915625567959455,auto,1.0
6713,1515915625567960259,computers,0.9
6714,1515915625567960259,electronics,0.05
6715,1515915625567960259,stationery,0.05
6716,1515915625567971633,computers,1.0
6717,1515915625567975527,electronics,1.0
6718,1515915625567992512,electronics,1.0
6719,1515915625567994294,computers,1.0
6720,1515915625568023516,computers,1.0
6721,1515915625568024053,computers,1.0
6722,1515915625568038032,computers,1.0
6723,1515915625568039123,computers,1.0
6724,1515915625568040075,electronics,1.0
6725,1515915625568046695,computers,1.0
6726,1515915625568047685,computers,1.0
6727,1515915625568048025,electronics,1.0
6728,1515915625568050940,computers,1.0
6729,1515915625568055715,electronics,1.0
6730,1515915625568056369,computers,0.8888888888888888
6731,1515915625568056369,furniture,0.1111111111111111
6732,1515915625568057052,computers,0.9090909090909091
6733,1515915625568057052,stationery,0.09090909090909091
6734,1515915625568059388,computers,0.9047619047619048
6735,1515915625568059388,electronics,0.09523809523809523
6736,1515915625568065295,computers,1.0
6737,1515915625568109139,computers,1.0
6738,1515915625568111469,computers,1.0
6739,1515915625568118304,computers,1.0
6740,1515915625568122068,electronics,1.0
6741,1515915625568141774,stationery,1.0
6742,1515915625568166439,computers,1.0
6743,1515915625568167614,computers,1.0
6744,1515915625568177551,computers,1.0
6745,1515915625568178559,computers,1.0
