Date,qty_ordered
2021-05-21,3
2021-05-21,2
2021-05-21,2
2021-05-21,6
2021-05-21,6
2021-05-21,2
2021-05-21,2
2021-05-21,2
2021-05-21,2
2021-05-21,2
2021-05-21,2
2021-05-21,2
2021-05-21,3
2021-05-22,2
2021-05-22,2
2021-05-22,2
2021-05-22,2
2021-05-22,2
2021-05-22,3
2021-05-22,4
2021-05-22,2
2021-05-22,4
2021-05-23,2
2021-05-23,2
2021-05-23,2
2021-05-23,2
2021-05-23,2
2021-05-23,2
2021-05-23,2
2021-05-23,2
2021-05-23,2
2021-05-23,2
2021-05-23,2
2021-05-23,2
2021-05-23,2
2021-05-23,3
2021-05-23,3
2021-05-23,2
2021-05-23,3
2021-05-23,3
2021-05-23,2
2021-05-23,2
2021-05-23,2
2021-05-23,2
2021-05-23,2
2021-05-23,3
2021-05-24,5
2021-05-24,3
2021-05-24,2
2021-05-24,3
2021-05-24,2
2021-05-24,2
2021-05-24,2
2021-05-24,2
2021-05-24,2
2021-05-24,3
2021-05-24,2
2021-05-24,3
2021-05-24,2
2021-05-24,3
2021-05-24,2
2021-05-24,2
2021-05-26,3
2021-05-26,2
2021-05-26,2
2021-05-26,5
2021-05-26,6
2021-05-26,4
2021-05-26,2
2021-05-26,3
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,3
2021-05-26,2
2021-05-26,4
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,4
2021-05-26,5
2021-05-26,5
2021-05-26,4
2021-05-26,3
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,3
2021-05-26,3
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,3
2021-05-26,3
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,3
2021-05-26,3
2021-05-26,3
2021-05-26,5
2021-05-26,2
2021-05-26,4
2021-05-26,3
2021-05-26,2
2021-05-26,2
2021-05-26,4
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,2
2021-05-26,3
2021-05-26,2
2021-05-26,3
2021-05-26,2
2021-05-27,2
2021-05-27,2
2021-05-27,3
2021-05-27,5
2021-05-27,5
2021-05-27,4
2021-05-27,2
2021-05-27,2
2021-05-27,2
2021-05-27,2
2021-05-27,2
2021-05-27,6
2021-05-27,3
2021-05-27,3
2021-05-27,2
2021-05-27,4
2021-05-27,3
2021-05-27,2
2021-05-27,3
2021-05-27,2
2021-05-27,2
2021-05-27,2
2021-05-27,2
2021-05-27,2
2021-05-27,2
2021-05-27,2
2021-05-27,2
2021-05-27,2
2021-05-27,3
2021-05-27,2
2021-05-27,2
2021-05-28,2
2021-05-28,2
2021-05-28,2
2021-05-28,2
2021-05-28,2
2021-05-28,2
2021-05-28,3
2021-05-28,4
2021-05-28,4
2021-05-28,2
2021-05-28,2
2021-05-28,2
2021-05-29,2
2021-05-29,2
2021-05-29,2
2021-05-29,2
2021-05-29,2
2021-05-29,2
2021-05-30,2
2021-05-30,3
2021-05-30,3
2021-05-30,5
2021-05-30,2
2021-05-30,2
2021-05-30,3
2021-05-30,2
2021-05-30,2
2021-05-30,2
2021-05-30,2
2021-05-30,2
2021-05-31,2
2021-05-31,3
2021-05-31,2
2021-05-31,2
2021-05-31,3
2021-05-31,2
2021-05-31,3
2021-05-31,3
2021-05-31,2
2021-05-31,2
2021-05-31,3
2021-05-31,6
2021-05-31,4
2021-06-02,3
2021-06-02,2
2021-06-02,2
2021-06-02,2
2021-06-02,2
2021-06-02,2
2021-06-02,2
2021-06-02,2
2021-06-02,2
2021-06-02,2
2021-06-02,2
2021-06-02,2
2021-06-02,2
2021-06-02,2
2021-06-02,2
2021-06-02,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,4
2021-06-04,2
2021-06-04,3
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,3
2021-06-04,3
2021-06-04,3
2021-06-04,2
2021-06-04,3
2021-06-04,3
2021-06-04,6
2021-06-04,4
2021-06-04,4
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,3
2021-06-04,3
2021-06-04,2
2021-06-04,6
2021-06-04,3
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,4
2021-06-04,3
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,2
2021-06-04,5
2021-06-04,2
2021-06-04,2
2021-06-04,5
2021-06-04,2
2021-06-04,5
2021-06-04,2
2021-06-04,2
2021-06-05,2
2021-06-05,2
2021-06-05,2
2021-06-05,3
2021-06-05,2
2021-06-05,2
2021-06-05,3
2021-06-05,3
2021-06-05,3
2021-06-05,2
2021-06-05,2
2021-06-05,2
2021-06-05,2
2021-06-05,2
2021-06-05,2
2021-06-05,2
2021-06-05,3
2021-06-05,3
2021-06-05,3
2021-06-05,2
2021-06-05,2
2021-06-05,3
2021-06-05,3
2021-06-05,2
2021-06-05,2
2021-06-05,2
2021-06-06,3
2021-06-06,2
2021-06-06,2
2021-06-06,2
2021-06-06,2
2021-06-09,3
2021-06-09,3
2021-06-09,2
2021-06-09,2
2021-06-09,2
2021-06-09,2
2021-06-09,2
2021-06-09,2
2021-06-09,2
2021-06-09,2
2021-06-09,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,3
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,3
2021-06-10,2
2021-06-10,2
2021-06-10,3
2021-06-10,3
2021-06-10,2
2021-06-10,5
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,3
2021-06-10,3
2021-06-10,2
2021-06-10,2
2021-06-10,6
2021-06-10,3
2021-06-10,2
2021-06-10,2
2021-06-10,5
2021-06-10,3
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-10,3
2021-06-10,3
2021-06-10,3
2021-06-10,2
2021-06-10,3
2021-06-10,3
2021-06-10,2
2021-06-10,3
2021-06-10,3
2021-06-10,2
2021-06-10,2
2021-06-10,2
2021-06-11,6
2021-06-11,2
2021-06-11,2
2021-06-11,2
2021-06-12,3
2021-06-12,2
2021-06-12,2
2021-06-12,2
2021-06-12,6
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,3
2021-06-13,2
2021-06-13,2
2021-06-13,4
2021-06-13,2
2021-06-13,4
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,3
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,2
2021-06-13,3
2021-06-14,2
2021-06-14,5
2021-06-14,2
2021-06-14,4
2021-06-14,4
2021-06-14,6
2021-06-14,2
2021-06-14,2
2021-06-14,2
2021-06-14,2
2021-06-14,2
2021-06-14,2
2021-06-14,2
2021-06-14,2
2021-06-14,2
2021-06-14,2
2021-06-14,2
2021-06-14,2
2021-06-14,2
2021-06-14,2
2021-06-14,2
2021-06-14,6
2021-06-14,6
2021-06-16,2
2021-06-16,2
2021-06-16,2
2021-06-16,2
2021-06-16,2
2021-06-16,3
2021-06-16,2
2021-06-16,4
2021-06-16,2
2021-06-16,2
2021-06-16,3
2021-06-16,2
2021-06-16,2
2021-06-16,4
2021-06-16,6
2021-06-16,2
2021-06-16,2
2021-06-16,2
2021-06-16,2
2021-06-16,2
2021-06-16,2
2021-06-16,2
2021-06-18,2
2021-06-18,2
2021-06-18,2
2021-06-18,4
2021-06-18,2
2021-06-18,2
2021-06-18,3
2021-06-18,2
2021-06-18,2
2021-06-18,2
2021-06-21,3
2021-06-21,2
2021-06-21,4
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,3
2021-06-21,4
2021-06-21,2
2021-06-21,3
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,3
2021-06-21,3
2021-06-21,2
2021-06-21,2
2021-06-21,4
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,3
2021-06-21,3
2021-06-21,3
2021-06-21,2
2021-06-21,3
2021-06-21,3
2021-06-21,2
2021-06-21,2
2021-06-21,5
2021-06-21,2
2021-06-21,2
2021-06-21,3
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,3
2021-06-21,3
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-21,3
2021-06-21,2
2021-06-21,2
2021-06-21,2
2021-06-23,2
2021-06-23,2
2021-06-23,2
2021-06-23,2
2021-06-23,2
2021-06-23,2
2021-06-23,2
2021-06-23,4
2021-06-23,2
2021-06-23,2
2021-06-23,2
2021-06-27,2
2021-06-27,2
2021-06-27,2
2021-06-27,3
2021-06-27,2
2021-06-27,2
2021-06-27,2
2021-06-27,3
2021-06-27,2
2021-06-27,2
2021-06-27,2
2021-06-27,2
2021-06-27,2
2021-06-27,2
2021-06-27,2
2021-06-27,2
2021-06-27,2
2021-06-27,2
2021-06-27,2
2021-06-27,2
2021-06-27,2
2021-06-27,3
2021-06-27,2
2021-06-27,2
2021-06-28,2
2021-06-28,2
2021-06-28,3
2021-06-28,2
2021-06-28,4
2021-06-28,2
2021-06-28,3
2021-06-28,2
2021-06-28,3
2021-06-28,3
2021-06-28,2
2021-06-28,2
2021-06-28,6
2021-06-28,2
2021-06-28,2
2021-06-28,2
2021-06-28,2
2021-06-28,2
2021-06-28,3
2021-06-28,2
2021-06-28,2
2021-06-28,2
2021-06-28,2
2021-06-28,2
2021-06-28,2
2021-06-28,2
2021-06-28,2
2021-06-28,2
2021-06-28,2
2021-06-28,3
2021-06-28,3
2021-06-28,2
2021-06-28,3
2021-06-30,2
2021-06-30,2
2021-06-30,2
2021-06-30,2
2021-06-30,2
2021-06-30,2
2021-06-30,2
2021-06-30,2
2021-06-30,2
2021-06-30,6
2021-06-30,2
2021-06-30,2
2021-06-30,2
2021-06-30,2
2021-06-30,3
2021-06-30,3
2021-06-30,2
2021-06-30,2
2021-06-30,2
2021-06-30,3
2021-06-30,2
2021-06-30,3
2021-06-30,3
2021-06-30,2
2021-06-30,3
2021-06-30,2
2021-06-30,2
2021-06-30,2
2021-06-30,3
2021-06-30,2
2021-06-30,2
2021-06-30,2
2021-06-30,2
2021-07-01,3
2021-07-01,2
2021-07-01,2
2021-07-01,6
2021-07-01,4
2021-07-01,4
2021-07-01,2
2021-07-01,2
2021-07-01,3
2021-07-01,2
2021-07-01,2
2021-07-01,2
2021-07-01,2
2021-07-01,2
2021-07-01,3
2021-07-01,2
2021-07-01,2
2021-07-02,2
2021-07-02,6
2021-07-02,2
2021-07-02,3
2021-07-02,2
2021-07-02,2
2021-07-02,2
2021-07-02,2
2021-07-02,2
2021-07-02,2
2021-07-02,2
2021-07-02,2
2021-07-02,2
2021-07-02,2
2021-07-02,3
2021-07-02,3
2021-07-02,2
2021-07-02,2
2021-07-03,3
2021-07-03,2
2021-07-03,2
2021-07-03,2
2021-07-03,2
2021-07-03,2
2021-07-03,2
2021-07-03,2
2021-07-03,2
2021-07-03,3
2021-07-03,2
2021-07-03,2
2021-07-03,2
2021-07-03,2
2021-07-03,2
2021-07-03,2
2021-07-03,2
2021-07-03,2
2021-07-03,2
2021-07-03,2
2021-07-04,2
2021-07-04,2
2021-07-04,2
2021-07-04,2
2021-07-04,2
2021-07-04,3
2021-07-04,4
2021-07-04,2
2021-07-04,2
2021-07-04,2
2021-07-04,2
2021-07-04,4
2021-07-04,2
2021-07-04,3
2021-07-04,4
2021-07-07,3
2021-07-07,5
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,3
2021-07-07,2
2021-07-07,2
2021-07-07,3
2021-07-07,3
2021-07-07,3
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,3
2021-07-07,2
2021-07-07,3
2021-07-07,3
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-07,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,6
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,4
2021-07-09,4
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,3
2021-07-09,2
2021-07-09,3
2021-07-09,3
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,6
2021-07-09,2
2021-07-09,3
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,3
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,3
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,2
2021-07-09,4
2021-07-09,3
2021-07-09,2
2021-07-10,2
2021-07-10,3
2021-07-10,2
2021-07-10,2
2021-07-10,2
2021-07-10,2
2021-07-10,2
2021-07-10,2
2021-07-10,2
2021-07-10,2
2021-07-10,2
2021-07-10,4
2021-07-10,3
2021-07-10,2
2021-07-10,2
2021-07-11,3
2021-07-11,3
2021-07-11,3
2021-07-11,3
2021-07-11,3
2021-07-11,3
2021-07-11,3
2021-07-11,3
2021-07-11,2
2021-07-11,3
2021-07-11,3
2021-07-11,2
2021-07-11,2
2021-07-11,3
2021-07-11,2
2021-07-12,2
2021-07-12,4
2021-07-12,3
2021-07-12,3
2021-07-12,3
2021-07-12,3
2021-07-12,3
2021-07-12,3
2021-07-12,2
2021-07-12,2
2021-07-12,2
2021-07-14,4
2021-07-14,2
2021-07-14,2
2021-07-14,3
2021-07-14,2
2021-07-14,2
2021-07-14,3
2021-07-14,3
2021-07-14,6
2021-07-14,6
2021-07-14,4
2021-07-14,6
2021-07-14,2
2021-07-14,2
2021-07-14,3
2021-07-14,2
2021-07-23,2
2021-07-23,2
2021-07-23,6
2021-07-23,5
2021-07-23,2
2021-07-23,3
2021-07-23,4
2021-07-23,3
2021-07-23,2
2021-07-23,3
2021-07-23,2
2021-07-23,2
2021-07-23,3
2021-07-23,6
2021-07-23,2
2021-07-23,3
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,3
2021-07-23,2
2021-07-23,3
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,3
2021-07-23,3
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,3
2021-07-23,6
2021-07-23,3
2021-07-23,4
2021-07-23,3
2021-07-23,3
2021-07-23,2
2021-07-23,2
2021-07-23,3
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,6
2021-07-23,2
2021-07-23,4
2021-07-23,2
2021-07-23,2
2021-07-23,6
2021-07-23,2
2021-07-23,3
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,3
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,2
2021-07-23,5
2021-07-24,3
2021-07-24,2
2021-07-24,2
2021-07-24,2
2021-07-24,2
2021-07-25,2
2021-07-25,2
2021-07-25,2
2021-07-25,2
2021-07-25,2
2021-07-25,2
2021-07-25,2
2021-07-25,2
2021-07-25,2
2021-07-25,2
2021-07-25,2
2021-07-25,4
2021-07-25,3
2021-07-25,2
2021-07-25,2
2021-07-26,2
2021-07-26,2
2021-07-26,2
2021-07-26,3
2021-07-26,6
2021-07-26,4
2021-07-26,4
2021-07-26,2
2021-07-26,2
2021-07-26,2
2021-07-26,2
2021-07-26,2
2021-07-28,2
2021-07-28,2
2021-07-28,2
2021-07-28,6
2021-07-28,2
2021-07-28,2
2021-07-28,2
2021-07-28,4
2021-07-28,2
2021-07-28,2
2021-07-28,3
2021-07-28,2
2021-07-28,4
2021-07-28,2
2021-07-29,6
2021-07-29,3
2021-07-29,2
2021-07-29,2
2021-07-29,2
2021-07-29,2
2021-07-29,2
2021-07-29,5
2021-07-30,2
2021-07-30,2
2021-07-30,2
2021-07-30,2
2021-07-30,2
2021-07-30,2
2021-07-30,2
2021-07-30,2
2021-07-30,2
2021-07-30,5
2021-07-30,5
2021-07-30,2
2021-07-30,2
2021-07-30,5
2021-07-30,3
2021-07-30,5
2021-07-30,2
2021-07-30,2
2021-07-30,4
2021-07-30,2
2021-07-30,2
2021-07-30,2
2021-07-30,2
2021-07-30,3
2021-07-31,2
2021-07-31,3
2021-07-31,6
2021-07-31,2
2021-07-31,2
2021-07-31,6
2021-07-31,2
2021-07-31,6
2021-07-31,2
2021-07-31,2
2021-07-31,2
2021-07-31,2
2021-07-31,2
2021-07-31,2
2021-07-31,3
2021-07-31,2
2021-07-31,2
2021-07-31,6
2021-08-01,3
2021-08-01,3
2021-08-01,3
2021-08-01,2
2021-08-01,2
2021-08-01,2
2021-08-01,3
2021-08-01,2
2021-08-01,4
2021-08-01,4
2021-08-01,3
2021-08-01,2
2021-08-01,3
2021-08-01,2
2021-08-02,2
2021-08-02,6
2021-08-02,2
2021-08-02,2
2021-08-02,2
2021-08-02,2
2021-08-02,5
2021-08-02,2
2021-08-02,2
2021-08-02,2
2021-08-02,2
2021-08-02,2
2021-08-02,2
2021-08-02,2
2021-08-02,2
2021-08-02,2
2021-08-04,3
2021-08-04,2
2021-08-04,4
2021-08-04,2
2021-08-04,2
2021-08-04,3
2021-08-04,2
2021-08-04,2
2021-08-04,4
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,5
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,3
2021-08-04,2
2021-08-04,2
2021-08-04,3
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-04,2
2021-08-05,3
2021-08-05,2
2021-08-05,2
2021-08-05,2
2021-08-05,3
2021-08-05,4
2021-08-05,3
2021-08-05,3
2021-08-06,3
2021-08-06,2
2021-08-06,2
2021-08-06,2
2021-08-06,2
2021-08-06,3
2021-08-06,2
2021-08-06,2
2021-08-06,2
2021-08-06,3
2021-08-06,3
2021-08-06,4
2021-08-06,2
2021-08-06,5
2021-08-06,5
2021-08-06,2
2021-08-06,2
2021-08-06,5
2021-08-06,3
2021-08-06,5
2021-08-06,2
2021-08-06,2
2021-08-06,4
2021-08-06,2
2021-08-06,2
2021-08-08,2
2021-08-08,2
2021-08-08,2
2021-08-08,2
2021-08-08,4
2021-08-09,2
2021-08-11,2
2021-08-11,2
2021-08-12,2
2021-08-12,2
2021-08-12,2
2021-08-12,2
2021-08-12,2
2021-08-12,2
2021-08-12,2
2021-08-13,2
2021-08-13,2
2021-08-13,2
2021-08-13,2
2021-08-13,2
2021-08-13,2
2021-08-13,2
2021-08-13,4
2021-08-13,2
2021-08-13,3
2021-08-14,2
2021-08-14,3
2021-08-14,2
2021-08-14,2
2021-08-14,2
2021-08-14,2
2021-08-14,2
2021-08-14,2
2021-08-14,4
2021-08-14,3
2021-08-14,3
2021-08-14,2
2021-08-14,2
2021-08-14,2
2021-08-14,5
2021-08-14,3
2021-08-14,3
2021-08-14,2
2021-08-14,3
2021-08-14,2
2021-08-14,5
2021-08-14,4
2021-08-14,4
2021-08-14,2
2021-08-14,2
2021-08-14,2
2021-08-14,2
2021-08-14,2
2021-08-14,2
2021-08-14,2
2021-08-14,2
2021-08-14,6
2021-08-15,3
2021-08-15,2
2021-08-15,3
2021-08-15,3
2021-08-15,2
2021-08-15,2
2021-08-15,2
2021-08-15,2
2021-08-15,2
2021-08-15,3
2021-08-15,2
2021-08-15,3
2021-08-15,3
2021-08-15,3
2021-08-15,2
2021-08-15,2
2021-08-15,3
2021-08-15,3
2021-08-16,2
2021-08-16,3
2021-08-16,3
2021-08-16,6
2021-08-16,3
2021-08-16,3
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,3
2021-08-18,2
2021-08-18,2
2021-08-18,3
2021-08-18,4
2021-08-18,3
2021-08-18,2
2021-08-18,4
2021-08-18,2
2021-08-18,2
2021-08-18,3
2021-08-18,2
2021-08-18,4
2021-08-18,2
2021-08-18,2
2021-08-18,3
2021-08-18,2
2021-08-18,3
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,3
2021-08-18,2
2021-08-18,3
2021-08-18,3
2021-08-18,3
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-18,2
2021-08-19,5
2021-08-19,2
2021-08-19,2
2021-08-19,2
2021-08-19,2
2021-08-19,3
2021-08-19,2
2021-08-19,2
2021-08-19,3
2021-08-19,3
2021-08-19,2
2021-08-19,2
2021-08-19,2
2021-08-19,2
2021-08-20,2
2021-08-20,2
2021-08-20,2
2021-08-20,2
2021-08-20,3
2021-08-20,2
2021-08-20,3
2021-08-20,3
2021-08-20,3
2021-08-20,2
2021-08-20,2
2021-08-20,2
2021-08-20,2
2021-08-20,2
2021-08-20,2
2021-08-20,2
2021-08-22,2
2021-08-22,2
2021-08-22,3
2021-08-22,2
2021-08-22,3
2021-08-22,3
2021-08-22,2
2021-08-22,6
2021-08-22,4
2021-08-22,2
2021-08-22,2
2021-08-22,2
2021-08-22,2
2021-08-22,3
2021-08-22,2
2021-08-22,2
2021-08-22,2
2021-08-22,2
2021-08-22,2
2021-08-22,5
2021-08-23,2
2021-08-23,2
2021-08-23,3
2021-08-23,2
2021-08-23,2
2021-08-23,2
2021-08-23,2
2021-08-23,2
2021-08-23,3
2021-08-23,3
2021-08-23,2
2021-08-23,2
2021-08-23,2
2021-08-23,2
2021-08-23,2
2021-08-23,2
2021-08-23,2
2021-08-23,2
2021-08-23,2
2021-08-23,2
2021-08-23,3
2021-08-23,2
2021-08-23,4
2021-08-23,2
2021-08-23,4
2021-08-23,6
2021-08-23,2
2021-08-23,2
2021-08-23,2
2021-08-23,2
2021-08-23,3
2021-08-23,2
2021-08-23,3
2021-08-23,4
2021-08-23,2
2021-08-23,6
2021-08-23,6
2021-08-23,2
2021-08-23,2
2021-08-25,2
2021-08-25,3
2021-08-25,3
2021-08-25,3
2021-08-25,2
2021-08-25,2
2021-08-25,2
2021-08-25,2
2021-08-25,2
2021-08-25,2
2021-08-25,2
2021-08-25,3
2021-08-25,2
2021-08-25,3
2021-08-25,2
2021-08-25,2
2021-08-25,2
2021-08-25,2
2021-08-25,3
2021-08-25,2
2021-08-25,2
2021-08-25,2
2021-08-25,5
2021-08-25,2
2021-08-25,2
2021-08-25,6
2021-08-25,2
2021-08-25,3
2021-08-25,2
2021-08-25,2
2021-08-25,4
2021-08-25,2
2021-08-25,3
2021-08-25,3
2021-08-25,2
2021-08-25,3
2021-08-25,3
2021-08-25,3
2021-08-25,6
2021-08-25,6
2021-08-25,6
2021-08-25,6
2021-08-25,2
2021-08-25,2
2021-08-28,2
2021-08-28,2
2021-08-28,2
2021-08-28,2
2021-08-28,2
2021-08-28,2
2021-08-28,3
2021-08-28,3
2021-08-28,3
2021-08-28,2
2021-08-28,2
2021-08-28,2
2021-08-28,5
2021-08-30,2
2021-08-30,3
2021-08-30,2
2021-08-30,2
2021-08-30,2
2021-08-30,2
2021-08-30,4
2021-08-30,2
2021-08-30,2
2021-08-30,2
2021-08-30,2
2021-08-30,2
2021-08-30,3
2021-08-30,6
2021-08-30,6
2021-08-30,6
2021-08-30,2
2021-08-30,2
2021-08-30,2
2021-08-30,3
2021-08-30,3
2021-08-30,3
2021-09-01,6
2021-09-01,6
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,3
2021-09-01,2
2021-09-01,2
2021-09-01,4
2021-09-01,2
2021-09-01,2
2021-09-01,3
2021-09-01,2
2021-09-01,3
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,3
2021-09-01,3
2021-09-01,2
2021-09-01,3
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,4
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,3
2021-09-01,3
2021-09-01,3
2021-09-01,2
2021-09-01,2
2021-09-01,2
2021-09-01,6
2021-09-02,2
2021-09-02,3
2021-09-02,3
2021-09-02,3
2021-09-02,2
2021-09-02,2
2021-09-02,3
2021-09-02,2
2021-09-02,2
2021-09-02,2
2021-09-02,4
2021-09-02,2
2021-09-02,2
2021-09-02,3
2021-09-03,4
2021-09-03,3
2021-09-03,4
2021-09-03,2
2021-09-03,2
